stu_id,exer_id,cpt_seq,label
4063,525,525,0.0
4063,31,31,1.0
4063,54,54,1.0
4063,137,137,1.0
4063,11,11,1.0
4063,81,81,0.0
4063,169,169,1.0
4063,718,718,1.0
4063,636,636,0.0
4063,532,532,0.0
4063,376,376,0.0
4063,533,533,1.0
4063,71,71,1.0
4063,383,383,0.0
4063,717,717,0.0
4063,84,84,1.0
4063,461,461,1.0
4063,176,176,1.0
4063,357,357,1.0
4063,727,727,1.0
4063,487,487,1.0
4063,749,749,1.0
4063,748,748,1.0
4063,56,56,0.0
4063,16,16,1.0
4063,446,446,0.0
4063,466,466,1.0
4063,650,650,0.0
4063,429,429,0.0
4063,577,577,0.0
4063,72,72,1.0
4063,621,621,0.0
4063,688,688,0.0
4063,641,641,0.0
4063,45,45,1.0
4063,640,640,1.0
4063,12,12,1.0
4063,447,447,1.0
4063,236,236,1.0
4063,687,687,0.0
4063,0,0,1.0
4063,53,53,1.0
4063,586,586,1.0
4063,637,637,1.0
4063,639,639,0.0
4063,444,444,1.0
4063,431,431,1.0
4063,67,67,1.0
4063,445,445,1.0
4063,368,368,1.0
4063,244,244,1.0
4063,818,818,1.0
4063,730,730,1.0
4063,442,442,1.0
4063,492,492,1.0
4063,136,136,1.0
4063,772,772,0.0
4063,19,19,1.0
4063,21,21,0.0
4063,528,528,1.0
4063,22,22,1.0
4063,155,155,0.0
4063,43,43,1.0
4063,156,156,1.0
4063,32,32,1.0
4063,241,241,0.0
4063,34,34,0.0
4063,233,233,0.0
4063,553,553,1.0
4063,638,638,1.0
4063,175,175,1.0
4063,235,235,1.0
4063,197,197,0.0
4063,534,534,1.0
4063,768,768,1.0
4064,215,215,1.0
4064,340,340,1.0
4064,208,208,0.0
4064,216,216,1.0
4064,223,223,0.0
4064,673,673,1.0
4064,588,588,0.0
4064,523,523,0.0
4064,235,235,1.0
4064,495,495,1.0
4064,34,34,1.0
4064,487,487,1.0
4064,196,196,1.0
4064,67,67,0.0
4064,31,31,1.0
4064,388,388,0.0
4064,315,315,0.0
4064,557,557,0.0
4064,358,358,1.0
4064,145,145,0.0
4064,593,593,0.0
4064,393,393,0.0
4064,25,25,1.0
4064,727,727,1.0
4064,442,442,1.0
4064,182,182,1.0
4064,444,444,1.0
4064,237,237,1.0
4064,532,532,0.0
4064,553,553,1.0
4064,565,565,0.0
4064,68,68,0.0
4065,259,259,1.0
4065,437,437,1.0
4065,134,134,1.0
4065,234,234,1.0
4065,258,258,1.0
4065,443,443,1.0
4065,760,760,1.0
4065,762,762,1.0
4065,506,506,1.0
4065,216,216,0.0
4065,830,830,0.0
4065,442,442,1.0
4065,633,633,1.0
4065,619,619,1.0
4065,236,236,1.0
4065,196,196,1.0
4065,232,232,1.0
4065,761,761,0.0
4065,378,378,0.0
4065,233,233,1.0
4065,22,22,1.0
4065,182,182,1.0
4065,31,31,1.0
4065,487,487,0.0
4065,620,620,1.0
4065,192,192,0.0
4065,749,749,1.0
4065,181,181,1.0
4065,751,751,0.0
4065,750,750,1.0
4066,445,445,1.0
4066,727,727,1.0
4066,11,11,0.0
4066,32,32,1.0
4066,241,241,1.0
4066,633,633,1.0
4066,446,446,1.0
4066,749,749,1.0
4066,757,757,1.0
4066,756,756,1.0
4066,23,23,1.0
4066,730,730,1.0
4066,751,751,1.0
4066,750,750,0.0
4066,443,443,1.0
4066,238,238,1.0
4066,242,242,1.0
4066,236,236,1.0
4066,729,729,1.0
4066,239,239,1.0
4066,89,89,1.0
4066,33,33,1.0
4066,762,762,0.0
4066,761,761,1.0
4066,244,244,1.0
4066,240,240,1.0
4066,34,34,1.0
4066,442,442,1.0
4067,36,36,0.0
4067,809,809,0.0
4067,442,442,0.0
4067,621,621,0.0
4067,492,492,0.0
4067,673,673,0.0
4067,42,42,0.0
4067,269,269,0.0
4067,567,567,1.0
4067,830,830,0.0
4067,44,44,1.0
4067,772,772,1.0
4067,495,495,0.0
4067,16,16,0.0
4067,183,183,1.0
4067,171,171,1.0
4067,233,233,0.0
4067,791,791,0.0
4067,640,640,0.0
4067,212,212,0.0
4067,494,494,0.0
4067,31,31,0.0
4067,46,46,0.0
4067,557,557,0.0
4067,175,175,1.0
4068,487,487,1.0
4068,10,10,1.0
4068,32,32,1.0
4068,31,31,1.0
4068,517,517,1.0
4068,89,89,1.0
4068,633,633,1.0
4068,728,728,1.0
4068,730,730,1.0
4068,34,34,0.0
4069,532,532,1.0
4069,723,723,1.0
4069,750,750,1.0
4069,235,235,1.0
4069,763,763,1.0
4069,23,23,0.0
4069,534,534,1.0
4069,493,493,0.0
4069,487,487,1.0
4069,181,181,1.0
4069,730,730,0.0
4069,34,34,0.0
4069,67,67,1.0
4069,244,244,1.0
4069,760,760,1.0
4069,751,751,1.0
4069,633,633,1.0
4069,728,728,1.0
4069,608,608,1.0
4069,90,90,1.0
4069,177,177,1.0
4069,749,749,1.0
4069,443,443,1.0
4069,239,239,1.0
4069,729,729,0.0
4069,216,216,1.0
4069,504,504,1.0
4069,445,445,1.0
4069,32,32,1.0
4069,724,724,1.0
4069,785,785,0.0
4069,11,11,0.0
4069,611,611,1.0
4069,238,238,1.0
4069,492,492,1.0
4069,236,236,1.0
4069,89,89,1.0
4069,727,727,1.0
4069,16,16,1.0
4070,233,233,1.0
4070,216,216,0.0
4070,778,778,0.0
4070,755,755,0.0
4070,340,340,0.0
4070,532,532,1.0
4070,553,553,1.0
4070,606,606,1.0
4070,64,64,1.0
4070,466,466,0.0
4070,67,67,0.0
4070,601,601,0.0
4070,272,272,1.0
4071,16,16,1.0
4071,29,29,1.0
4071,503,503,1.0
4071,236,236,1.0
4071,443,443,1.0
4071,383,383,1.0
4071,529,529,0.0
4071,185,185,1.0
4071,750,750,1.0
4071,21,21,0.0
4071,727,727,1.0
4071,751,751,1.0
4071,24,24,0.0
4071,492,492,0.0
4071,725,725,0.0
4071,67,67,1.0
4071,239,239,0.0
4071,748,748,1.0
4071,181,181,1.0
4071,637,637,1.0
4071,487,487,1.0
4071,237,237,1.0
4071,121,121,1.0
4071,731,731,1.0
4071,756,756,1.0
4071,261,261,0.0
4071,494,494,1.0
4071,31,31,1.0
4071,506,506,1.0
4071,127,127,1.0
4071,258,258,0.0
4071,651,651,0.0
4071,445,445,1.0
4071,25,25,1.0
4071,197,197,0.0
4071,314,314,0.0
4071,134,134,1.0
4071,238,238,1.0
4071,196,196,1.0
4071,532,532,1.0
4071,504,504,1.0
4071,749,749,1.0
4071,730,730,1.0
4071,235,235,1.0
4071,378,378,0.0
4071,785,785,1.0
4071,128,128,0.0
4071,633,633,1.0
4071,761,761,0.0
4072,830,830,0.0
4072,633,633,1.0
4072,212,212,1.0
4072,34,34,1.0
4072,196,196,1.0
4072,727,727,1.0
4072,216,216,0.0
4072,749,749,1.0
4072,32,32,0.0
4072,89,89,1.0
4072,728,728,1.0
4073,718,718,1.0
4073,552,552,0.0
4073,31,31,1.0
4073,23,23,1.0
4073,223,223,1.0
4073,378,378,0.0
4073,0,0,1.0
4073,567,567,0.0
4073,481,481,1.0
4073,379,379,0.0
4073,755,755,1.0
4073,558,558,1.0
4073,272,272,1.0
4073,123,123,1.0
4073,442,442,0.0
4073,11,11,1.0
4073,232,232,1.0
4073,273,273,1.0
4073,71,71,1.0
4073,495,495,1.0
4073,443,443,1.0
4074,492,492,0.0
4074,443,443,1.0
4074,473,473,1.0
4074,728,728,1.0
4074,222,222,1.0
4074,31,31,1.0
4074,633,633,1.0
4074,89,89,0.0
4074,470,470,1.0
4074,170,170,1.0
4074,727,727,1.0
4075,171,171,1.0
4075,34,34,1.0
4075,157,157,1.0
4075,425,425,0.0
4075,237,237,1.0
4075,123,123,1.0
4075,748,748,1.0
4075,553,553,1.0
4075,576,576,1.0
4075,31,31,1.0
4075,184,184,0.0
4075,640,640,1.0
4075,42,42,1.0
4075,44,44,1.0
4075,517,517,1.0
4075,493,493,0.0
4075,232,232,1.0
4075,421,421,0.0
4075,537,537,0.0
4075,234,234,1.0
4075,183,183,1.0
4075,53,53,1.0
4075,546,546,1.0
4075,11,11,1.0
4075,443,443,1.0
4075,273,273,0.0
4075,749,749,1.0
4075,145,145,1.0
4075,56,56,0.0
4075,554,554,0.0
4076,751,751,1.0
4076,611,611,1.0
4076,212,212,1.0
4076,513,513,1.0
4076,729,729,1.0
4076,609,609,1.0
4076,90,90,1.0
4076,196,196,1.0
4076,756,756,1.0
4076,217,217,1.0
4076,442,442,1.0
4076,612,612,1.0
4076,552,552,1.0
4076,239,239,1.0
4076,749,749,1.0
4076,235,235,1.0
4076,493,493,0.0
4076,243,243,1.0
4076,197,197,1.0
4076,11,11,1.0
4076,633,633,1.0
4076,748,748,1.0
4076,242,242,0.0
4076,792,792,1.0
4076,755,755,1.0
4076,89,89,1.0
4076,23,23,1.0
4076,757,757,1.0
4076,443,443,1.0
4076,218,218,1.0
4076,444,444,1.0
4076,723,723,1.0
4076,123,123,1.0
4076,378,378,1.0
4076,511,511,1.0
4076,32,32,1.0
4076,730,730,1.0
4076,538,538,1.0
4076,216,216,1.0
4076,466,466,1.0
4076,245,245,0.0
4076,379,379,1.0
4076,517,517,1.0
4076,182,182,0.0
4076,760,760,1.0
4076,610,610,0.0
4076,181,181,0.0
4076,313,313,1.0
4076,231,231,1.0
4076,232,232,1.0
4076,237,237,1.0
4076,9,9,1.0
4076,636,636,1.0
4076,15,15,0.0
4076,357,357,0.0
4076,358,358,1.0
4076,495,495,1.0
4076,233,233,1.0
4076,16,16,1.0
4076,763,763,1.0
4076,503,503,1.0
4076,34,34,1.0
4076,109,109,1.0
4076,651,651,1.0
4076,794,794,1.0
4076,750,750,0.0
4076,215,215,1.0
4076,603,603,1.0
4076,481,481,1.0
4076,724,724,1.0
4076,456,456,1.0
4076,31,31,1.0
4076,377,377,1.0
4076,240,240,1.0
4077,673,673,1.0
4077,233,233,1.0
4077,588,588,1.0
4077,379,379,0.0
4077,727,727,0.0
4077,31,31,1.0
4077,553,553,0.0
4077,466,466,1.0
4077,234,234,1.0
4077,182,182,1.0
4077,232,232,1.0
4077,504,504,1.0
4077,237,237,1.0
4077,552,552,0.0
4078,246,246,0.0
4078,748,748,0.0
4078,645,645,0.0
4078,636,636,1.0
4078,208,208,0.0
4078,324,324,0.0
4078,349,349,1.0
4078,741,741,0.0
4078,484,484,0.0
4078,71,71,1.0
4078,309,309,0.0
4078,633,633,1.0
4078,647,647,0.0
4078,31,31,1.0
4078,443,443,1.0
4078,0,0,1.0
4079,567,567,1.0
4079,728,728,1.0
4079,445,445,0.0
4079,309,309,0.0
4079,748,748,1.0
4079,443,443,1.0
4079,484,484,0.0
4079,633,633,1.0
4079,487,487,1.0
4079,237,237,1.0
4079,442,442,1.0
4079,235,235,1.0
4079,34,34,0.0
4079,353,353,0.0
4080,727,727,0.0
4080,31,31,1.0
4080,310,310,0.0
4080,222,222,0.0
4080,746,746,0.0
4080,728,728,1.0
4080,470,470,0.0
4080,211,211,0.0
4080,749,749,1.0
4080,21,21,0.0
4080,11,11,0.0
4080,284,284,0.0
4080,128,128,1.0
4080,27,27,0.0
4080,687,687,0.0
4080,123,123,1.0
4080,265,265,0.0
4080,729,729,1.0
4080,264,264,0.0
4080,389,389,0.0
4080,388,388,1.0
4080,473,473,0.0
4080,127,127,1.0
4081,772,772,0.0
4081,728,728,1.0
4081,442,442,1.0
4081,767,767,0.0
4081,50,50,0.0
4081,158,158,0.0
4081,159,159,0.0
4081,749,749,1.0
4081,729,729,1.0
4081,89,89,1.0
4081,768,768,1.0
4081,54,54,0.0
4081,31,31,1.0
4081,727,727,1.0
4082,442,442,1.0
4082,447,447,1.0
4082,169,169,0.0
4082,633,633,1.0
4082,42,42,1.0
4082,760,760,1.0
4082,258,258,1.0
4082,343,343,0.0
4082,513,513,0.0
4082,636,636,0.0
4082,728,728,1.0
4082,577,577,1.0
4082,814,814,0.0
4082,532,532,0.0
4082,792,792,1.0
4082,748,748,0.0
4082,443,443,1.0
4082,445,445,1.0
4082,809,809,0.0
4082,358,358,0.0
4082,820,820,0.0
4082,16,16,1.0
4082,134,134,1.0
4082,67,67,1.0
4082,604,604,0.0
4082,761,761,1.0
4082,128,128,0.0
4082,73,73,0.0
4082,305,305,1.0
4082,306,306,0.0
4082,637,637,0.0
4082,72,72,0.0
4082,239,239,1.0
4082,640,640,0.0
4082,167,167,0.0
4082,812,812,1.0
4082,365,365,0.0
4082,763,763,0.0
4082,724,724,1.0
4082,456,456,1.0
4082,621,621,0.0
4082,90,90,0.0
4082,22,22,1.0
4082,818,818,1.0
4082,603,603,1.0
4082,129,129,0.0
4082,259,259,1.0
4082,536,536,1.0
4082,823,823,0.0
4082,260,260,0.0
4082,756,756,1.0
4082,557,557,1.0
4082,19,19,1.0
4082,241,241,0.0
4082,93,93,1.0
4082,53,53,1.0
4082,232,232,1.0
4082,725,725,0.0
4082,813,813,0.0
4082,236,236,1.0
4082,687,687,0.0
4082,175,175,1.0
4082,830,830,1.0
4082,212,212,0.0
4082,819,819,0.0
4082,127,127,1.0
4082,794,794,0.0
4082,9,9,0.0
4082,759,759,0.0
4082,523,523,0.0
4082,197,197,0.0
4082,749,749,1.0
4082,181,181,1.0
4082,816,816,0.0
4083,216,216,1.0
4083,750,750,0.0
4083,345,345,1.0
4083,748,748,1.0
4083,234,234,1.0
4083,202,202,0.0
4083,749,749,1.0
4083,580,580,0.0
4083,756,756,1.0
4083,331,331,1.0
4083,31,31,1.0
4083,232,232,1.0
4083,60,60,0.0
4083,233,233,0.0
4083,330,330,1.0
4084,216,216,0.0
4084,67,67,1.0
4084,31,31,1.0
4084,183,183,0.0
4084,420,420,1.0
4084,196,196,1.0
4084,243,243,1.0
4084,44,44,1.0
4084,762,762,0.0
4084,533,533,0.0
4084,239,239,1.0
4084,378,378,0.0
4084,605,605,0.0
4084,240,240,0.0
4084,640,640,0.0
4084,185,185,1.0
4084,637,637,0.0
4084,792,792,0.0
4084,89,89,0.0
4084,610,610,0.0
4084,772,772,1.0
4084,608,608,1.0
4084,538,538,1.0
4084,175,175,1.0
4084,305,305,1.0
4084,675,675,1.0
4084,236,236,1.0
4084,212,212,1.0
4084,446,446,1.0
4084,72,72,0.0
4084,726,726,0.0
4084,727,727,1.0
4084,757,757,1.0
4084,447,447,1.0
4084,168,168,0.0
4084,553,553,1.0
4084,638,638,1.0
4084,603,603,1.0
4084,751,751,1.0
4084,612,612,1.0
4084,607,607,1.0
4084,506,506,1.0
4084,258,258,0.0
4084,611,611,1.0
4084,534,534,0.0
4084,487,487,1.0
4084,492,492,0.0
4084,34,34,1.0
4084,673,673,1.0
4084,724,724,0.0
4084,504,504,0.0
4084,346,346,0.0
4084,259,259,0.0
4084,748,748,1.0
4084,636,636,0.0
4084,245,245,1.0
4084,445,445,1.0
4084,830,830,0.0
4084,513,513,0.0
4084,32,32,1.0
4084,79,79,0.0
4084,137,137,0.0
4084,16,16,1.0
4084,604,604,0.0
4084,761,761,0.0
4084,368,368,1.0
4084,22,22,1.0
4084,42,42,1.0
4084,421,421,0.0
4084,181,181,0.0
4084,53,53,1.0
4084,241,241,0.0
4084,609,609,1.0
4084,768,768,0.0
4084,532,532,0.0
4085,238,238,1.0
4085,324,324,0.0
4085,123,123,1.0
4085,31,31,1.0
4085,633,633,1.0
4085,383,383,0.0
4085,0,0,1.0
4085,756,756,1.0
4085,168,168,0.0
4085,728,728,1.0
4085,236,236,1.0
4085,189,189,0.0
4085,89,89,1.0
4085,407,407,0.0
4085,32,32,1.0
4085,730,730,0.0
4085,443,443,1.0
4085,729,729,1.0
4085,196,196,0.0
4085,272,272,1.0
4085,171,171,0.0
4085,237,237,1.0
4085,233,233,0.0
4085,487,487,1.0
4086,237,237,1.0
4086,238,238,0.0
4086,235,235,1.0
4086,22,22,1.0
4086,196,196,1.0
4086,258,258,0.0
4086,727,727,1.0
4086,619,619,1.0
4086,517,517,1.0
4086,620,620,1.0
4086,487,487,0.0
4086,305,305,0.0
4086,492,492,1.0
4086,299,299,0.0
4086,240,240,0.0
4086,447,447,0.0
4086,633,633,1.0
4087,792,792,1.0
4087,426,426,0.0
4087,372,372,1.0
4087,129,129,1.0
4087,724,724,0.0
4087,170,170,0.0
4087,369,369,0.0
4087,356,356,0.0
4087,305,305,0.0
4087,614,614,0.0
4088,216,216,0.0
4088,443,443,1.0
4088,235,235,1.0
4088,31,31,1.0
4088,196,196,0.0
4088,445,445,0.0
4088,487,487,1.0
4088,633,633,1.0
4088,444,444,1.0
4088,442,442,1.0
4089,25,25,1.0
4089,212,212,0.0
4089,58,58,0.0
4089,9,9,0.0
4089,466,466,0.0
4089,358,358,0.0
4089,16,16,1.0
4089,233,233,0.0
4089,637,637,0.0
4089,494,494,0.0
4089,216,216,0.0
4089,748,748,0.0
4089,606,606,1.0
4089,492,492,0.0
4089,636,636,0.0
4089,196,196,1.0
4090,245,245,1.0
4090,447,447,0.0
4090,71,71,1.0
4090,357,357,1.0
4090,534,534,1.0
4090,232,232,1.0
4090,15,15,1.0
4090,23,23,0.0
4090,538,538,1.0
4090,730,730,1.0
4090,608,608,1.0
4090,242,242,0.0
4090,425,425,1.0
4090,762,762,1.0
4090,726,726,1.0
4090,621,621,0.0
4090,552,552,0.0
4090,16,16,1.0
4090,431,431,1.0
4090,358,358,0.0
4090,31,31,1.0
4090,727,727,1.0
4090,240,240,1.0
4090,481,481,0.0
4090,9,9,1.0
4090,216,216,1.0
4090,513,513,1.0
4090,196,196,0.0
4090,259,259,1.0
4090,609,609,1.0
4090,243,243,1.0
4090,379,379,0.0
4090,612,612,1.0
4090,557,557,1.0
4090,244,244,1.0
4090,748,748,1.0
4090,495,495,0.0
4090,378,378,1.0
4090,761,761,1.0
4090,374,374,1.0
4090,234,234,1.0
4090,546,546,0.0
4090,586,586,0.0
4090,729,729,0.0
4090,763,763,1.0
4090,487,487,1.0
4090,217,217,1.0
4090,792,792,1.0
4090,751,751,1.0
4090,218,218,0.0
4090,794,794,1.0
4090,32,32,1.0
4090,532,532,1.0
4090,22,22,1.0
4090,171,171,1.0
4090,757,757,1.0
4090,33,33,1.0
4090,212,212,0.0
4090,89,89,1.0
4090,258,258,1.0
4090,340,340,1.0
4090,241,241,1.0
4090,231,231,1.0
4090,760,760,1.0
4090,88,88,1.0
4090,123,123,0.0
4090,11,11,1.0
4090,553,553,1.0
4090,73,73,1.0
4090,21,21,0.0
4090,233,233,0.0
4090,466,466,0.0
4090,750,750,1.0
4090,619,619,1.0
4090,305,305,1.0
4090,723,723,1.0
4090,209,209,0.0
4090,90,90,1.0
4090,637,637,1.0
4090,558,558,0.0
4090,536,536,1.0
4090,755,755,1.0
4090,611,611,1.0
4091,748,748,1.0
4091,493,493,0.0
4091,749,749,1.0
4091,442,442,1.0
4091,461,461,0.0
4091,647,647,0.0
4091,492,492,1.0
4091,727,727,1.0
4091,233,233,0.0
4091,25,25,1.0
4091,487,487,1.0
4091,57,57,0.0
4091,260,260,1.0
4091,631,631,1.0
4091,31,31,1.0
4091,14,14,1.0
4092,633,633,0.0
4092,442,442,1.0
4092,269,269,0.0
4092,749,749,1.0
4092,443,443,1.0
4092,558,558,0.0
4092,611,611,0.0
4092,750,750,0.0
4092,31,31,1.0
4092,727,727,1.0
4093,559,559,0.0
4093,217,217,1.0
4093,607,607,1.0
4093,728,728,1.0
4093,603,603,1.0
4093,723,723,1.0
4093,729,729,1.0
4093,443,443,1.0
4093,30,30,0.0
4093,358,358,1.0
4093,269,269,0.0
4093,636,636,0.0
4093,238,238,1.0
4093,724,724,1.0
4093,235,235,1.0
4093,89,89,0.0
4093,799,799,0.0
4093,830,830,0.0
4093,212,212,1.0
4093,276,276,0.0
4093,240,240,1.0
4093,495,495,0.0
4093,601,601,1.0
4093,604,604,1.0
4093,466,466,1.0
4093,362,362,0.0
4093,637,637,0.0
4093,749,749,1.0
4093,562,562,0.0
4093,611,611,1.0
4093,383,383,0.0
4093,442,442,1.0
4093,233,233,0.0
4093,445,445,1.0
4093,310,310,0.0
4093,185,185,1.0
4093,621,621,0.0
4094,492,492,0.0
4094,729,729,1.0
4094,784,784,1.0
4094,32,32,1.0
4094,276,276,0.0
4094,749,749,1.0
4094,31,31,1.0
4094,727,727,1.0
4094,34,34,0.0
4094,493,493,0.0
4094,588,588,0.0
4094,633,633,1.0
4094,487,487,1.0
4094,89,89,1.0
4094,217,217,1.0
4094,552,552,0.0
4094,583,583,1.0
4094,223,223,1.0
4094,750,750,1.0
4095,557,557,1.0
4095,466,466,0.0
4095,736,736,0.0
4095,369,369,1.0
4095,442,442,1.0
4095,81,81,1.0
4095,636,636,1.0
4095,182,182,0.0
4095,216,216,1.0
4095,73,73,1.0
4095,195,195,0.0
4095,71,71,1.0
4095,258,258,1.0
4095,751,751,1.0
4095,441,441,0.0
4095,793,793,0.0
4095,233,233,0.0
4095,358,358,0.0
4095,196,196,0.0
4095,232,232,1.0
4095,197,197,0.0
4096,442,442,1.0
4096,638,638,1.0
4096,640,640,1.0
4096,32,32,1.0
4096,54,54,1.0
4096,728,728,1.0
4096,175,175,1.0
4096,44,44,1.0
4096,443,443,1.0
4096,487,487,1.0
4096,31,31,1.0
4097,495,495,0.0
4097,444,444,1.0
4097,235,235,1.0
4097,756,756,1.0
4097,31,31,1.0
4097,443,443,1.0
4097,748,748,1.0
4097,57,57,1.0
4097,212,212,1.0
4097,487,487,1.0
4097,25,25,1.0
4097,36,36,0.0
4097,12,12,1.0
4097,557,557,1.0
4097,567,567,0.0
4097,442,442,1.0
4098,33,33,0.0
4098,82,82,0.0
4098,750,750,0.0
4098,748,748,1.0
4098,443,443,1.0
4098,71,71,1.0
4098,31,31,1.0
4098,269,269,0.0
4098,727,727,1.0
4098,633,633,1.0
4098,730,730,1.0
4098,216,216,0.0
4098,492,492,0.0
4098,34,34,1.0
4098,487,487,1.0
4098,444,444,1.0
4098,196,196,1.0
4098,235,235,1.0
4099,236,236,1.0
4099,216,216,1.0
4099,365,365,0.0
4099,727,727,1.0
4099,750,750,0.0
4099,487,487,1.0
4099,443,443,1.0
4099,93,93,1.0
4099,80,80,1.0
4099,748,748,1.0
4099,217,217,1.0
4099,212,212,1.0
4099,43,43,0.0
4099,34,34,0.0
4099,233,233,0.0
4099,32,32,1.0
4099,749,749,1.0
4099,429,429,1.0
4099,430,430,1.0
4099,431,431,1.0
4099,79,79,0.0
4099,428,428,1.0
4099,196,196,1.0
4099,42,42,1.0
4099,235,235,1.0
4099,442,442,0.0
4100,760,760,0.0
4100,442,442,1.0
4100,235,235,1.0
4100,32,32,1.0
4100,492,492,0.0
4100,34,34,1.0
4100,750,750,0.0
4100,612,612,0.0
4100,16,16,0.0
4100,31,31,1.0
4100,19,19,1.0
4100,216,216,0.0
4100,516,516,0.0
4100,538,538,0.0
4100,487,487,1.0
4100,728,728,0.0
4100,756,756,0.0
4100,749,749,1.0
4100,443,443,1.0
4100,237,237,0.0
4100,611,611,0.0
4101,36,36,0.0
4101,785,785,0.0
4101,749,749,0.0
4101,182,182,1.0
4101,631,631,0.0
4101,606,606,1.0
4101,25,25,0.0
4101,830,830,0.0
4101,487,487,1.0
4101,584,584,1.0
4101,651,651,0.0
4102,616,616,0.0
4102,233,233,0.0
4102,34,34,0.0
4102,728,728,1.0
4102,134,134,0.0
4102,727,727,1.0
4102,383,383,0.0
4102,442,442,1.0
4102,575,575,0.0
4102,785,785,0.0
4102,32,32,1.0
4102,487,487,1.0
4102,749,749,1.0
4102,216,216,0.0
4103,175,175,1.0
4103,233,233,1.0
4103,466,466,1.0
4103,517,517,1.0
4103,15,15,1.0
4103,421,421,0.0
4103,197,197,1.0
4103,750,750,1.0
4103,31,31,1.0
4103,592,592,1.0
4103,212,212,1.0
4103,80,80,0.0
4103,425,425,1.0
4103,123,123,1.0
4103,443,443,1.0
4103,640,640,1.0
4103,0,0,1.0
4103,309,309,0.0
4103,155,155,1.0
4103,493,493,0.0
4103,484,484,0.0
4103,794,794,1.0
4103,593,593,0.0
4103,196,196,1.0
4103,536,536,1.0
4103,446,446,1.0
4103,157,157,1.0
4103,534,534,0.0
4103,727,727,1.0
4103,538,538,1.0
4103,636,636,0.0
4103,808,808,0.0
4103,32,32,1.0
4103,552,552,0.0
4103,19,19,1.0
4103,50,50,0.0
4103,513,513,1.0
4103,553,553,1.0
4103,770,770,1.0
4103,444,444,1.0
4103,481,481,0.0
4103,215,215,1.0
4103,242,242,1.0
4103,761,761,1.0
4103,755,755,0.0
4103,583,583,1.0
4103,772,772,1.0
4103,23,23,1.0
4103,9,9,0.0
4103,587,587,0.0
4103,751,751,1.0
4103,445,445,1.0
4103,276,276,0.0
4103,11,11,1.0
4103,650,650,0.0
4103,730,730,1.0
4103,34,34,1.0
4103,231,231,1.0
4103,447,447,0.0
4103,44,44,1.0
4103,89,89,1.0
4103,546,546,1.0
4103,378,378,1.0
4103,734,734,1.0
4103,273,273,0.0
4103,234,234,1.0
4103,168,168,0.0
4103,767,767,1.0
4103,557,557,1.0
4103,54,54,0.0
4103,232,232,1.0
4103,379,379,0.0
4103,33,33,1.0
4103,492,492,1.0
4103,136,136,1.0
4103,533,533,1.0
4103,461,461,1.0
4103,269,269,0.0
4103,81,81,0.0
4103,53,53,1.0
4103,72,72,1.0
4103,567,567,1.0
4103,633,633,1.0
4103,243,243,0.0
4103,442,442,1.0
4103,71,71,1.0
4103,611,611,1.0
4103,637,637,1.0
4103,16,16,1.0
4103,792,792,1.0
4103,728,728,1.0
4103,760,760,0.0
4103,240,240,1.0
4103,67,67,0.0
4104,610,610,0.0
4104,355,355,1.0
4104,826,826,0.0
4104,718,718,1.0
4104,567,567,0.0
4104,675,675,1.0
4104,417,417,1.0
4104,114,114,0.0
4104,612,612,1.0
4104,434,434,0.0
4104,484,484,0.0
4104,208,208,1.0
4104,708,708,1.0
4104,677,677,1.0
4104,311,311,0.0
4104,264,264,1.0
4104,603,603,1.0
4104,271,271,1.0
4104,246,246,0.0
4104,676,676,1.0
4104,269,269,0.0
4104,189,189,0.0
4104,273,273,1.0
4104,353,353,0.0
4104,310,310,1.0
4104,71,71,1.0
4104,158,158,1.0
4104,354,354,1.0
4104,82,82,0.0
4105,767,767,0.0
4105,442,442,1.0
4105,503,503,0.0
4105,93,93,0.0
4105,182,182,0.0
4105,513,513,0.0
4105,631,631,1.0
4105,358,358,0.0
4105,21,21,0.0
4105,557,557,1.0
4105,57,57,1.0
4105,687,687,0.0
4105,46,46,0.0
4105,14,14,0.0
4105,128,128,0.0
4105,487,487,1.0
4105,748,748,1.0
4105,56,56,1.0
4105,25,25,1.0
4105,443,443,1.0
4105,31,31,1.0
4105,495,495,0.0
4105,772,772,1.0
4105,73,73,1.0
4105,728,728,1.0
4105,830,830,0.0
4105,71,71,0.0
4106,54,54,0.0
4106,807,807,1.0
4106,637,637,0.0
4106,234,234,1.0
4106,128,128,1.0
4106,170,170,1.0
4106,609,609,0.0
4106,748,748,1.0
4106,583,583,0.0
4106,608,608,1.0
4106,16,16,1.0
4106,181,181,1.0
4106,10,10,0.0
4106,619,619,0.0
4106,374,374,1.0
4106,365,365,1.0
4106,533,533,1.0
4106,830,830,0.0
4106,603,603,1.0
4106,588,588,0.0
4106,375,375,1.0
4106,542,542,0.0
4106,238,238,1.0
4106,241,241,1.0
4106,305,305,1.0
4106,420,420,1.0
4106,723,723,1.0
4106,21,21,1.0
4106,235,235,1.0
4106,751,751,1.0
4106,495,495,0.0
4106,30,30,0.0
4106,23,23,0.0
4106,217,217,1.0
4106,446,446,1.0
4106,343,343,1.0
4106,89,89,1.0
4106,536,536,1.0
4106,169,169,0.0
4106,730,730,1.0
4106,156,156,0.0
4106,258,258,1.0
4106,240,240,1.0
4106,794,794,1.0
4106,73,73,0.0
4106,724,724,0.0
4106,157,157,1.0
4106,757,757,1.0
